"193244","Universit? de la Manouba [Tunisie]"
"50435","National School of Computer Science - University of Manouba"
"421707","Laboratoire RIADI-GDL [Manouba]"
"97463","Colorado State University [Fort Collins]"
"97463","CSU"
"81816","France T?l?com R&D"
"106701","Centre Tecnol?gic de Telecomunicacions de Catalunya"
"106701","CTTC"
"95805","MIRALab"
"97786","Wireless NETworks laboratory"
"97786","WNET"
"694","Laboratoire de Mecanique des Fluides et d'Acoustique"
"694","LMFA"
"300986","University of Konstanz"
"97847","University of Konstanz"
"300765","National ICT Australia [Sydney]"
"300765","NICTA"
"4629","Eindhoven University of Technology [Eindhoven]"
"4629","TU/e"
"84285","Eindhoven University of Technology"
"452129","FBK"
"452129","Fondazione Bruno Kessler [Trento, Italy]"
"11150","MOTOROLA"
"11150","Motorola Labs"
"29209","Laboratoire Informatique de l'Universit? de Pau et des Pays de l'Adour"
"29209","LIUPPA"
"13","Laboratoire de Physique de l'ENS Lyon"
"13","Phys-ENS"
"26886","Shandong University"
"301018","NXP Semiconductors"
"78126","Cryptolog"
"78126","Cryptolog International"
"300780","EADS"
"55435","ASTRIUM"
"78124","Gemalto [Meudon]"
"303060","University of Twente [Netherlands]"
"81942","FMT group"
"81942","Formal Methods and Tools"
"123645","Laboratoire des Sciences de l'?ducation - Grenoble 2"
"123645","LSE - UPMF"
"100014","Department of Mathematics and Computer Science"
"208909","Carleton University"
"14804","School of computer science [Ottawa]"
"14804","SCS"
"100012","Department of Biology"
"24503","INL"
"24503","Institut des nanotechnologies de Lyon - Site d'Ecully"
"300808","Universidad de Los Andes"
"100374","CSW"
"100374","Grupo de investigaci?n en desarollo de software [Bogota]"
"97019","HKUST"
"97019","Hong Kong University of Science and Technology"
"300572","Utrecht University [Utrecht]"
"88649","Department of Information and Computing Sciences"
"74407","School of Computing"
"300734","Universit? du Qu?bec ? Chicoutimi"
"37467","D?partement d'informatique et de math?matique"
"37467","DIM UQAC"
"45496","D?partement d'Informatique et d'Ing?nierie"
"45496","DII"
"152470","Centrum Wiskunde & Informatica"
"152470","CWI"
"97999","SEN3 Team"
"97351","Department of Computer Science [Ioannina]"
"97983","Facultad de Informatica"
"121780","Orange Labs R&D [Rennes]"
"97994","Alcatel Research & Innovation Center"
"24825","ICT"
"24825","Institute of Computing Technology [Biejing]"
"97995","Computer and Communication School"
"97987","Helsinki Institute for Information Technology"
"301486","Telefonica Group"
"97998","Telefonica I+D"
"97998","Telefonica Investigaci?n y Desarrollo"
"301485","V.TRIP Group"
"97997","Research & Technological Development Department"
"75655","UNIVAQ"
"75655","University of L'Aquila [Italy]"
"97996","Department of Computer Science"
"368576","CNR"
"100939","ISTI"
"100939","Istituto di Scienza e Tecnologie dell'Informazione ?A. Faedo\"
"48348","UFR SAT"
"48348","Universit? Gaston Berger de Saint-Louis S?n?gal"
"117321","Laboratoire d'Analyse Num?rique et Informatique [S?n?gal]"
"117321","LANI"
"452156","Scalable and Pervasive softwARe and Knowledge Systems"
"452156","SPARKS"
"300190","Netherlands Organisation for Scientific Research"
"300172","CWI"
"20495","Centrum voor Wiskunde en Informatica"
"20495","CWI"
"97982","Technical Research Centre of Finland"
"300755","Siemens AG [Munich]"
"101434","Siemens AG Corporate Technology"
"101434","Software and System Architectures"
"101430","SAP Research [Dresden]"
"198404","Universidad de M?laga [M?laga]"
"83762","Departamento Lenguajes y Ciencias de la Computaci?n [Malaga]"
"83762","LCC"
"101429","Software Technology Group [Darmstadt]"
"101428","Faculdade de Ci?ncias e Technologia [Lisboa]"
"101428","FCT-UNL"
"450363","Lancaster University"
"16679","Computing Department [Lancaster]"
"23641","Xerox Research Centre Europe [Meylan]"
"43046","Universitatea Tehnica din Cluj-Napoca"
"43046","UTCN"
"242507","UMASS"
"242507","University of Massachusetts Lowell [Lowell]"
"300635","IFR37"
"11323","Laboratoire de Neurosciences Fonctionnelles et Pathologies"
"11323","LNFP"
"5617","Psychopathologie et pharmacologie de la cognition"
"99905","Department of Computer Science [Colorado]"
"20456","Dobrushin laboratory of Mathematics"
"20456","IITP"
"364230","University of Michigan"
"16440","Department of Electrical Engineering and Computer Science"
"16440","EECS"
"31345","GE Global Research [Niskayuna]"
"51654","ICS"
"51654","Information and Computer Sciences [Hawaii]"
"302497","Katholieke Universiteit Leuven"
"302497","KU Leuven"
"70936","Distributed Systems and Computer Networks"
"70936","DistriNet"
"46030","Katholieke Universiteit Leuven [Leuven]"
"46030","KUL"
"18818","Departament de Matem?tica Aplicada II"
"100486","IFOR"
"100486","Institute for Operations Research [Zurich]"
"96520","Technische Universit?t Dresden"
"96520","TUD"
"97985","Department of Computer Science [Dresden]"
"300087","H?pital Henri Mondor"
"300068","Assistance publique - H?pitaux de Paris (AP-HP)"
"29301","H?pital Henri Mondor"
"103393","Graphics and Vision Research Laboratory"
"103393","Graphics Lab"
"307978","Ecole Sup?rieure des Communications de Tunis"
"23718","MEDIATRON"
"23718","Unit? de Recherche en R?seaux Radio Mobile Multim?dia"
"89939","Centro de Investigacion y de Estudios Avanzados del Instituto Polit?cnico Nacional"
"89939","CINVESTAV"
"443235","Fraunhofer Institute for Manufacturing Engineering and Automation [Stuttgart]"
"443235","IPA"
"303510","Rheinisch-Westf?lische Technische Hochschule Aachen"
"303510","RWTH"
"300970","Bonn Universit?t [Bonn]"
"103361","Computer Security group [Bonn]"
"103361","Cosec, B-IT"
"302649","Consejo Superior de Investigaciones Cient?ficas [Spain]"
"302649","CSIC"
"50254","Institut de Robotica i Informatica Industrial"
"74983","Institute of Telecommunications"
"117565","SFU.ca"
"117565","Simon Fraser University"
"87710","School of Computing Science"
"50334","Applied Mathematics IV Department"
"14674","Orange Labs [Lannion]"
"51656","SFU Discrete Mathematics Group"
"51656","SFU-DMG"
"129346","University of Vermont [Burlington]"
"103606","Department of Computer Science [Univ. Vermont]"
"8138","Zhejiang University"
"103605","Department of Mathematics [Hangzhou]"
"42407","DCC"
"42407","Departemento de Ciencias de la Computacion [Santiago]"
"320339","UFC"
"320339","Universite Federale du Ceara"
"78038","Laborat?rios de PesquIsa em ComputA??o"
"78038","LIA"
"97475","Stevens Institute of technology"
"59927","Laboratoire d'Informatique, Signaux, et Syst?mes de Sophia-Antipolis (I3S) / Equipe SYSTEMES"
"49635","GETALP"
"49635","Groupe d??tude en Traduction Automatique/Traitement Automatis? des Langues et de la Parole"
"301091","Hong Kong Baptist University"
"103908","ICM"
"103908","Institute for Computational Mathematics"
"73500","Stanford University [Stanford]"
"33454","iCME"
"33454","Institute for Computational and Mathematical Engineering"
"59925","Laboratoire d'Informatique, Signaux, et Syst?mes de Sophia-Antipolis (I3S) / Equipe SIGNAL"
"125443","Politecnico di Milano [Milan]"
"20606","Dipartimento di Elettronica e Informazione"
"82541","PHICO"
"82541","Philosophies contemporaines"
"104318","Barcelona Media [Barcelona]"
"104318","BM"
"84325","Department of Software Engineering and Theoretical Computer Science"
"84325","SWT - TUB"
"303576","University of Illinois at Urbana-Champaign [Urbana]"
"83914","Department of Mathematics"
"74406","IBM Watson Research Center"
"95337","Department of Electrical and Computer Engineering [Auckland ]"
"95337","ECE"
"3138","Groupe de recherche sur la thrombose"
"3138","GRT (EA 3065)"
"181483","University of Nevada"
"96741","School of Computer Science [ Nevada - Las Vegas]"
"96741","SCV"
"38230","Computer Science Department [Austin]"
"300705","Universidade Federal de Pernambuco [Recife]"
"55476","Centro de Informatica UFPE [Recife]"
"55476","CIn"
"42196","UIIP [Minsk]"
"42196","United Institute of Informatics Problems"
"47049","Research Group on Graph Theory and Combinatorics [Barcelona]"
"117182","Universidade Federal do Cear?"
"53447","Departamento do Computacao [Fortaleza BR]"
"105824","Key Laboratory of Machine Perception (MOE)"
"93116","The Chinese University of Hong Kong [Hong Kong]"
"105819","CAD Laboratory"
"105819","Department of Mechanical and Automation Engineering"
"301552","Hangzhou Dianzi University"
"105827","College of computer - Hangzhou Dianzi University"
"93075","Universit? de Li?ge"
"17018","D?partement d'Ing?nierie Informatique - UCL"
"17018","INGI"
"300112","IMAG"
"707","Techniques de l'Ing?nierie M?dicale et de la Complexit? - Informatique, Math?matiques et Applications [Grenoble]"
"707","TIMC-IMAG"
"300046","IN2P3"
"300046","Institut National de Physique Nucl?aire et de Physique des Particules du CNRS"
"301542","Centre Mondial Informatique et Ressources Humaines"
"105110","Centre Mondial Informatique et Ressources Humaines"
"105110","CMIRH"
"300952","INESC"
"300952","Instituto de Engenharia de Sistemas e Computadores"
"300600","Instituto Superior T?cnico [Lisboa]"
"300600","IST"
"46348","INESC-ID"
"46348","Instituto de Engenharia de Sistemas e Computadores Investiga??o e Desenvolvimento em Lisboa"
"80988","Department of Computer Science [Purdue]"
"103837","IBM"
"103837","IBM Research Division"
"301527","Chorus Syst?mes"
"103831","Chorus Syst?mes"
"75866","University of Maryland [College Park]"
"300021","Centre Scientifique et Technique du B?timent"
"300021","CSTB"
"28791","Centre Scientifique et Technique du B?timent"
"28791","CSTB"
"36235","Computer Laboratory [Cambridge]"
"94578","Partnership for research in Spatial Modeling"
"94578","PRISM"
"63008","University of Stuttgart"
"123689","E3S"
"123689","Sup?lec Sciences des Syst?mes [Gif-sur-Yvette]"
"54306","D?partement de Math?matiques, Informatique, Automatique"
"54306","DMIA"
"107232","Institute of Information Sciences and Electronics"
"107232","ISE"
"33","Laboratoire de Math?matiques Appliqu?es [Compiegne]"
"33","LMAC"
"23639","ST-CROLLES"
"23639","STMicroelectronics [Crolles]"
"92222","CONNECT"
"91201","Computing Science Laboratory - Oxford University"
"95612","Computer Science Department [Dortmund]"
"301597","UNIVAQ.IT"
"301597","Universit? degli Studi dell'Aquila [L'Aquila]"
"83463","DI"
"83463","Dipartimento di Informatica [Italy]"
"305629","Banaras Hindu University [Varanasi]"
"305629","BHU"
"108691","Institute of Technology"
"108691","IT-BHU"
"86980","ASCOLA"
"86980","Aspect and composition languages"
"300071","CHU Grenoble"
"300016","CEA"
"300016","Commissariat ? l'?nergie atomique et aux ?nergies alternatives"
"86972","GIN"
"86972","Grenoble Institut des Neurosciences"
"83696","Laboratoire d'Informatique, Signaux, et Syst?mes de Sophia-Antipolis (I3S) / Equipe MODALIS"
"18014","Departamento de Ingenier?a Matem?tica [Santiago]"
"18014","DIM"
"6406","Florida State University [Tallahassee]"
"6406","FSU"
"12321","Departamento de Electronica e Computacion"
"12321","Universidade de Santiago de Compostela"
"126761","Intel labs/MPR [Barcelona]"
"12319","NVIDIA"
"45195","NACHOS"
"45195","Numerical modeling and high performance computing for evolution problems in complex domains and heterogeneous media"
"110211","Parallel Computing Laboratory"
"110211","ParLab"
"51435","Jack Baskin School of Engineering"
"51435","UCSC"
"300157","CHU Nancy"
"300139","H?pital de Brabois"
"26836","H?pital de Brabois"
"93480","Centre hospitalier de Nancy"
"93480","CHU Nancy"
"301382","Genclis SAS"
"92816","Genclis SAS"
"1037","Laboratoire d'oc?anographie de Villefranche"
"1037","LOV"
"309583","University of Novi Sad"
"2435","Networks, Algorithms and Probabilities"
"2435","RAP"
"454682","Networks, Algorithms and Probabilities"
"454682","RAP"
"300342","Ecole Centrale Paris"
"303465","Vrije Universiteit [Brussel]"
"303465","VUB"
"28121","SSEL"
"28121","System and Software Engineering Lab"
"15325","University of Victoria [Canada]"
"15325","UVIC"
"106987","Department of Computer Science"
"106987","UVic"
"111079","Department of Computer Science [Erlangen]"
"28612","Department of Computer Science [Toronto]"
"111146","School of Mathematics and Systems Engineering - V?xj?"
"19460","VGG"
"19460","Visual Geometry Group"
"365457","Lund University"
"20052","Center for Mathematical Sciences"
"20052","CMS"
"74662","ANU"
"74662","Australian National University"
"13874","Departamento de Ingenier?a En Sistemas Computacionales"
"13958","Laboratoire de G?nie Informatique"
"13958","LGI - IMAG"
"90114","Tectosages"
"301544","Universidad Adolfo Ib??ez [Santiago]"
"129629","Facultad de Ingenier?a y Ciencias [Santiago]"
"6452","Department of Applied Mathematics (KAM)"
"6452","KAM"
"300728","University of Bergen"
"20502","Department of Informatics"
"108731","Universit? de Fribourg"
"47868","RA-CTI"
"47868","Research Academic Computer Technology institute [Patras]"
"371421","Centre de Recherche Public Henri-Tudor [Luxembourg]"
"371421","CRP Henri-Tudor"
"96532","Centre de Recherche Public Henri Tudor [Headquarters]"
"96532","CRP Henri Tudor"
"58795","IUP Commerce et Vente"
"58795","IUP-CV"
"300048","SICS"
"300048","Swedish Institute of Computer Science [Stockholm]"
"115595","SICS"
"83432","Max Planck Institute for Biological Cybernetics"
"83432","MPI"
"300914","Pontifical Catholic University of Paran?"
"21388","Pontifical Catholic University of Paran?"
"21388","PUCPR"
"300013","ANDRA"
"12854","Agence Nationale pour la Gestion des D?chets Radioactifs"
"12854","ANDRA"
"300560","UFRJ"
"300560","Universidade Federal do Rio de Janeiro [Rio de Janeiro]"
"101049","COPPE - Instituto Alberto Luiz Coimbra de P?s-Gradua??o e Pesquisa de Engenharia"
"101049","COPPE-UFRJ"
"115889","University of Pennsylvania [Philadelphia]"
"6731","Bell Laboratories, Lucent Technologies"
"7176","Instituto de Matematicas [M?xico]"
"83934","UCD"
"83934","University College Dublin [Dublin]"
"102651","SRG"
"102651","System Research Group [Dublin]"
"102650","MAS2"
"102650","Scientific Computing and Control Theory"
"242783","CTU"
"242783","Czech Technical University in Prague"
"84201","Doppler Institute/ Department of Mathematics"
"26211","France Telecom Division R&D"
"26211","Issy-les-Moulineaux"
"116702","NIC Research Labs [Chile]"
"45","Laboratoire de Math?matiques de Besan?on"
"45","LMB"
"443277","CHU"
"443277","H?pital Cimiez [Nice]"
"107940","CHU Nice [Cimiez]"
"103446","Centre Scientifique et Technique du B?timent"
"103446","CSTB Sophia Antipolis"
"250752","The University of Queensland [Brisbane]"
"57629","Laboratoire Chrono-environnement"
"57629","LCE"
"300165","Centre Hospitalier R?gional Universitaire [Besan?on]"
"300165","CHRU Besan?on"
"111518","Carcinog?n?se ?pith?liale : facteurs pr?dictifs et pronostiques - UFC"
"111518","CEF2P / CARCINO"
"75024","Ningxia Medical College"
"73721","University of Salford"
"83713","Centre Universitaire d'Informatique"
"355894","Concordia University [Montreal, Canada]"
"115748","CIISE"
"115748","Concordia Institute for Information Systems Engineering"
"300613","Universidade de S?o Paulo"
"11784","IME"
"11784","Instituto de Matem?tica e Estat?stica"
"104520","Computer Science Department"
"38374","Faculty of Mathematics and Physics [Ljubljana]"
"38374","FMF"
"88927","EADS Innovation Works [Toulouse]"
"116026","Communication Networks Laboratory [Athens]"
"116025","Department of Electrical and Computer Engineering [Queen's University Kingston]"
"172265","UBS"
"172265","Universit? de Bretagne Sud"
"300396","Ecole Navale"
"13094","Institut de Recherche de l'Ecole Navale (EA 3634)"
"13094","IRENAV"
"302221","Centre d'Enseignement et de Recherche en Informatique - CERI"
"100376","Laboratoire Informatique d'Avignon"
"100376","LIA"
"93359","GALDERMA R&D"
"17323","Unit? Recherches Int?gr?es en Horticulture"
"17323","URIH"
"7074","Institute for Information Transmission Problems"
"119258","Department of Electrical, Computer, & Systems Engineering"
"119258","ECSE"
"301013","Agence universitaire de la francophonie"
"20955","IFI"
"20955","Institut de la francophonie pour l'informatique"
"121592","International Research Institute MICA"
"121592","MICA"
"50500","Department of Electrical Engineering and Computer Science"
"50500","EECS"
"41982","Mauna Kea Technologies"
"33211","UIUC"
"33211","University of Illinois at Urbana Champaign"
"452108","University of Trento [Italy]"
"110155","Center for REsearch And Telecommunication Experimentation for NETworked communities"
"110155","CREATE-NET"
"103754","Laboratory of Neuro Imaging [Los Angeles]"
"103754","LONI"
"300206","Brigham and Women's Hospital [Boston]"
"81450","Computational Radiology Laboratory [Boston]"
"81450","CRL"
"303686","Vilnius University [Vilnius]"
"59863","Department of Mathematics and Informatics [Vilnius]"
"131861","University of Groningen [Groningen]"
"58962","Centre for Ecological and Evolutionary studies [Groningen]"
"300678","Universit? degli studi di Napoli Federico II [Napoli]"
"121641","DIBET"
"121641","Dipartimento di Ingegneria Biomedica, Elettronica e delle Telecomunicazioni [Napoli]"
"300664","Keio University"
"27164","Department of Mathematics"
"27164","KEIO UNIVERSITY"
"104270","Departmento de ?lgebra [Madrid]"
"104270","UCM"
"2449","Analysis and Problems of Inverse type in Control and Signal processing"
"2449","APICS"
"69111","IFRESIS-ENSMSE"
"69111","Institut F?d?ratif de Recherche en Sciences et Ing?nierie de la Sant?"
"300641","CIS"
"56975","D?partement G?nie Industriel Hospitalier"
"56975","GIH-ENSMSE"
"22135","Centre Ing?nierie et Sant?"
"22135","CIS-ENSMSE"
"129671","Inria Nancy - Grand Est"
"123882","Departamento de Inform?tica y Matem?tica Aplicada [Girona]"
"123882","IMA"
"141086","Centre for Wireless Network Design"
"141086","CWIND"
"55697","Airbus [France]"
"300648","Poznan University of Technology"
"26960","ICS-UT-POZNAN"
"26960","Institute of Computer Science"
"105076","DIET"
"105076","Dipartimento di Ingegneria Elettronica e delle Telecomunicazioni"
"25226","Institute of Information Theory and Automation [Prague]"
"25226","UTIA"
"127973","University of Kentucky"
"24050","Tsinghua University [Beijing]"
"51494","School of Software"
"51494","THSS"
"20840","CST"
"20840","Department of Computer Science and Technology"
"131253","Wilhelm-Schickard-Institut f?r Informatik ? Lehrstuhl GRaphisch-Interaktive Systeme"
"131253","WSI/GRIS"
"131774","Universit? de Montr?al [Montr?al]"
"93488","Universit? Laval"
"9919","Laboratoire de Radiocommunications et de Traitement du Signal"
"9919","LRTS"
"100943","Berkeley Sensor and Actuator Center [Berkeley]"
"100943","BSAC"
"87542","IMPA"
"87542","Instituto Nacional de Matem?tica Pura e Aplicada"
"93844","Pontifical Catholic University of Rio de Janeiro"
"93844","PUC-Rio"
"117592","Advanced Computer Graphics Group"
"117592","GIGA"
"117590","GGG"
"117590","Girona Graphics Group"
"450379","University of Dublin"
"89848","Department of Computer Science - Trinity College Dublin"
"73678","NOVELTIS"
"360045","Universit? du Qu?bec ? Montr?al"
"360045","UQAM"
"51655","CGL"
"51655","Comparative Genomics Laboratory"
"300863","University of Utah"
"118453","School of computing [UTAH]"
"50860","Lund University [Lund]"
"48546","Helsinki University of Technology"
"32772","City University of Hong Kong [Hong Kong]"
"32772","CUHK"
"99478","Department of Computer Science [HKU]"
"38354","D?partement d'informatique [Canada]"
"38354","UQAM"
"39864","Ecole Sup?rieure de Commerce Chamb?ry Savoie"
"39864","ESC"
"596","Laboratoire de Psychologie et NeuroCognition"
"596","LPNC"
"117738","University of Windsor Canada"
"25887","University of Glasgow"
"19098","Technical University of Vienna [Vienna]"
"19098","TU WIEN"
"174348","Institut \"
"131441","Computer Systems department [Ljubljana]"
"300759","Ben-Gurion University of the Negev"
"7449","Department of Computer Science"
"87712","Institut f?r Informatik [Berlin]"
"131443","Institute of Mathematics and Physics [Skopje]"
"21398","Computer Science Department [Stanford]"
"406898","Universidad Tecnica Federico Santa Maria [Valparaiso]"
"406898","UTFSM"
"123959","Electronics Department [Valparaiso]"
"123959","UTFSM"
"38828","L'Or?al Recherche"
"38828","L'Or?al Recherche France"
"1137","Laboratoire de mod?lisation en m?canique"
"1137","LMM"
"131504","ECE"
"131504","Electrical and Computer Engineering Department [Concordia]"
"104495","CSE"
"104495","Department of Computer Science and Software Engineering [Montreal]"
"131562","Parallelism, Graphs and Optimization Research Group"
"131562","ParGO"
"33906","AIR"
"33906","Image Processing and Dynamic and Satellite Data"
"139189","Humboldt Universit?t zu Berlin [Berlin]"
"496","CC-IN2P3"
"496","Centre de Calcul de l'IN2P3"
"109057","Department of Electrical and Information Engineering"
"106588","SERPICO"
"106588","Space-timE RePresentation, Imaging and cellular dynamics of molecular COmplexes"
"3966","Laboratoire de Math?matiques et Applications des Math?matiques, EA 3885"
"3966","LMAM"
"92793","Bilkent-CS"
"92793","Department of Computer Engineering"
"86555","Ohio State University [Columbus]"
"86555","OSU"
"128994","Department of Biomedical Informatics [Columbus]"
"36756","Department of Computer Science"
"131075","Center for Neuroscience"
"131073","Center for Image Processing and Integrated Computing"
"131073","CIPIC/IDAV"
"353778","CHU Piti?-Salp?tri?re [APHP]"
"106232","CENIR"
"106232","Centre de Neuro-Imagerie de Recherche"
"300640","IFR49"
"300631","IFR14"
"106416","ATHENA"
"106416","Computational Imaging of the Central Nervous System"
"301754","Taarna Studios Inc."
"131775","Taarna Studios Inc."
"14827","University of St Andrews [Fife, Scotland, UK]"
"15106","Mathematical Institute"
"108850","Software Engineering Institute [Peking]"
"108692","DOCOMO Euro-Labs"
"89875","InfoLab21"
"310035","Sharif University of Technology"
"87700","Department of Computer Engineering"
"87700","Sharif University of Technology"
"469974","EDF R&D"
"9217","Centre d'Enseignement et de Recherche en Environnement Atmosph?rique"
"9217","CEREA"
"10564","University of Alicante"
"134317","Escuela Polit?cnica Superior [Madrid]"
"58784","Universitat Oberta de Catalunya [Barcelona]"
"58784","UOC"
"74848","Llenguatges i Sistemes Inform?tics"
"74848","LSI"
"311714","FAU"
"311714","Friedrich-Alexander Universit?t Erlangen-N?rnberg"
"123772","Department Mathematik"
"94023","?cole Nationale du G?nie de l'Eau et de l'Environnement de Strasbourg"
"94023","ENGEES"
"302445","Universit? de Strasbourg"
"85744","Laboratoire d'Hydrologie et de G?ochimie de Strasbourg"
"85744","LHyGeS"
"30138","Dipartimento di matematica F. Casorati"
"305661","University of Haifa [Haifa]"
"87696","Department of Computer Science [Haifa]"
"301781","Tel Hai Academic College"
"134576","Tel Hai Academic College"
"55844","BME-TMIT"
"55844","Department of Telecommunications and Media Informatics"
"95956","Dipartimento di Scienze - Universita di Chieti-Pescara"
"134574","Dipartimento di Matematica Ennio De Giorgi"
"12465","Dipartimento di Informatica e Sistemistica \"
"12465","DIS"
"196550","Department of Mathematics [Torino]"
"196550","DIMAT"
"300772","Universidad Polit?cnica de Valencia"
"134328","Departamento de Sistemas Inform?ticos y Computaci?n [Valencia]"
"46287","Departamento de Ci?ncia da Computa??o [S?o Paulo]"
"46287","IME/USP"
"46247","Pontif?cia Universidade Cat?lica do Rio Grande do Sul [Porto Alegre]"
"46247","PUCRS"
"301734","Karlsruher Institut f?r Technologie"
"301734","KIT"
"300757","Ludwig Maximilians Universit?t M?nchen"
"134862","Institut f?r Informatik [M?nchen/Munich]"
"134862","LMU"
"107893","CAMUS"
"107893","Compilation pour les Architectures MUlti-coeurS"
"233382","CAMUS"
"233382","Compilation pour les Architectures MUlti-coeurS"
"50682","Department of Computing [London]"
"135097","Dipartimento di Ingegneria [Benevento]"
"118340","Department of Electrical & Computer Engineering [Vicotria]"
"118340","ECE Department"
"301804","Universtat Wuppertal"
"135230","Bergische Universit?t Wuppertal"
"29428","GATECH"
"29428","Georgia Institute of Technology"
"303614","Vienna University of Technology [Vienna]"
"130333","Institute of Computer Graphics and Algorithms"
"135117","Department of Electrical and Computer Engineering"
"302824","University of Warwick [Coventry]"
"41505","Warwick Mathematics Institute"
"41505","WMI"
"71626","University of Cranfield"
"116152","University of Louisiana"
"300713","Macquarie University"
"27801","ACAC"
"27801","Centre for Advanced Computing - Algorithms and Cryptography"
"374701","The University of Sydney [Sydney]"
"75152","School of Mathematics and statistics [Sydney]"
"50364","Department of computing"
"88963","Department of Computer Science"
"134744","Beckman Institute"
"134744","The Beckman Institute for Advanced Science and Technology"
"51208","Robotics Research Group"
"98124","SBIA"
"98124","Section for Biomedical Image Analysis"
"301723","General Electric"
"123696","General Electric [Schenectady]"
"75153","ACAC"
"75153","Centre for Advanced Computing Algorithms and Cryptography"
"301792","Universit?t of Karlsruhe"
"124601","TH"
"124601","University of Karlsruhe"
"74815","Cybernetix"
"74815","Cyx"
"300829","DCU"
"300829","Dublin City University [Dublin]"
"129806","National Centre for Language Technology"
"129806","NCLT"
"95351","Duke university [Durham]"
"51145","Department of Computer Science"
"81562","Department of Computer Science [UIUC]"
"81562","UIUC"
"135206","CAD Program"
"135196","Real-Time Vision & Modeling Department"
"55912","Intelligent Systems Lab."
"55912","ISLA"
"135526","Machine Vision Group"
"135526","MVG"
"61277","University of Edinburgh"
"22539","Informatics"
"22539","School of Informatics"
"54308","Computer Science Division [Berkeley]"
"300740","Universiteit van Amsterdam"
"148408","Universit? degli Studi di Firenze [Firenze]"
"25049","Dipartimento di Sistemi e Informatica"
"25049","DSI"
"74670","Department of Engineering Science"
"50592","UNIS"
"50592","University of Surrey"
"138929","Department of Electronic Engineering"
"138929","EE"
"119086","CRL"
"119086","IBM-China Research Laboratory"
"690","IMFT"
"690","Institut de m?canique des fluides de Toulouse"
"116092","Laboratoire de Math?matiques Paul Painlev?"
"47306","Technical Computer Science"
"83910","Department of Computer Science"
"83910","ETH Zurich"
"68615","University of Freiburg [Freiburg]"
"96838","Department of Computer Graphics"
"96838","UNI Freiburg"
"59903","Probayes [Montbonnot]"
"135612","AI Lab"
"135612","Artificial Intelligence Laboratory"
"304024","Universit? di Trento"
"108596","Dipartimento di Ingegneria e Scienza dell'Informazione"
"50787","Technical University of Denmark [Lyngby]"
"100967","Department of Informatics and Mathematical Modelling [Lyngby]"
"100967","DTU Informatics"
"302223","CNR"
"302223","Consiglio Nazionale delle Ricerche [Roma]"
"108594","IIT-CNR"
"108594","Istituto di Informatica e Telematica"
"87913","Dipartimento di Informatica [Pisa]"
"49641","LIG Laboratoire d'Informatique de Grenoble"
"49641","MULTICOM"
"95858","Laboratoire national des champs magn?tiques intenses - Toulouse"
"95858","LNCMI"
"74938","Centre for Vision, Speech and Signal Processing"
"74938","CVSSP"
"139708","CCSR"
"139708","Centre for Communication and System Research"
"128325","Hangzhou Dianzi University"
"128325","HDU"
"98227","UAB"
"98227","Universitat Aut?noma de Barcelona [Barcelona]"
"73761","Departament de Matem?tiques [Barcelona]"
"93487","HKU"
"93487","The University of Hong Kong"
"46857","Dipartimento di Matematica e Informatica"
"46857","DMI"
"11371","Dipartimento di Matematica \"
"142154","Intel Research [Pittsburgh]"
"135817","Intel Research [Berkeley]"
"306579","NCSU"
"306579","North Carolina State University [Raleigh]"
"29077","Department of Computer Science"
"365900","Orange Labs"
"88012","Orange Labs [Sophia Antipolis]"
"80117","CS - UNH"
"80117","Department of Computer Science"
"91821","University of Crete"
"91821","UOC"
"11462","Department of Applied Mathematics [Heraklion]"
"86430","ERGA"
"86430","Lab of Geometric and Algebraic Algorithms"
"300879","Johannes Kepler Universit?t Linz"
"122295","Institute for Applied Geometry"
"143121","Watteco"
"110223","Department of Computer Science [Aarhus]"
"24844","Department of Informatics and Telecomunications"
"24844","DI"
"132059","Artenum, Paris"
"81272","Institute IMDEA Software [Madrid]"
"74852","GMD / SCAI"
"74852","Institute for algorithms and scientific computing"
"46674","Yale University [New Haven]"
"134367","Department of Computer Science [Alabama]"
"153548","The University of Alabama at Birmingham [ Birmingham]"
"153548","UAB"
"85389","CIS"
"85389","Department of Computer and Information Sciences [Alabama]"
"303008","PRES Universit? de Grenoble"
"302663","Institut de recherche pour le d?veloppement [IRD] : UR219"
"222110","IFSTTAR"
"222110","Institut Fran?ais des Sciences et Technologies des Transports, de l'Am?nagement et des R?seaux"
"222134","Institut des Sciences de la Terre"
"222134","ISTerre"
"1850","Observatoire des Sciences de l'Univers de Grenoble"
"1850","OSUG"
"301857","University of Chyprus"
"6211","Department of Mathematics and Statistics [Cyprus]"
"66036","DIIIE"
"66036","Dipartimento di Ingegneria Elettrica"
"122285","HITACHI Europe SAS"
"66716","Nagoya Institute of Technology"
"66716","NIT"
"648","Physio-pathologie des r?seaux neuronaux du cycle veille-sommeil"
"10823","Institut de Recherche en Electrotechnique et Electronique de Nantes Atlantique"
"10823","IREENA"
"302144","Observatoire de la C?te d'Azur"
"300920","NEC"
"42843","NEC Europe Ltd., Network Laboratories"
"300800","Royal Holloway [University of London]"
"33171","Department of Computer Science"
"10849","IMSc"
"10849","Institute of Mathematical Sciences [India]"
"93016","UAG"
"93016","Universit? des Antilles et de la Guyane"
