"organisation","388","173103","School of Computer Science [Windsor]","laboratory","http://www.uwindsor.ca/cs/","","Ontario","CA","401 Sunset Avenue Windsor","VALID"
"organisation","391","302931","City University of New-York [New-York]","institution","http://www2.cuny.edu/","New York","NY","US","217 East 42 St","VALID"
"organisation","391","302931","CUNY","institution","http://www2.cuny.edu/","New York","NY","US","217 East 42 St","VALID"
"organisation","392","23048","Department of Mathematics and Computer Science [Lehman]","laboratory","http://lehman.edu/academics/mathematics-computer-science/index.php","","NY","US","Lehman College250 Bedford Park Boulevard West-Bronx","VALID"
"organisation","393","195507","UAPV","institution","http://www.univ-avignon.fr/","Avignon cedex 1","","FR","74 rue Louis Pasteur-84 029","VALID"
"organisation","393","195507","Universit? d'Avignon et des Pays de Vaucluse","institution","http://www.univ-avignon.fr/","Avignon cedex 1","","FR","74 rue Louis Pasteur-84 029","VALID"
"organisation","395","300732","Nanyang Technological University [Singapour]","institution","http://www.ntu.edu.sg/Pages/home.aspx","","","SG","50 Nanyang Ave","VALID"
"organisation","396","43664","C2I","laboratory","http://www.c2i.ntu.edu.sg","Nanyang Avenue","","SG","Nanyang Technological UniversitySchool of Computer Engineering Centre for Computational IntelligenceBlk N4","VALID"
"organisation","396","43664","Centre for Computational Intelligence [Nanyang]","laboratory","http://www.c2i.ntu.edu.sg","Nanyang Avenue","","SG","Nanyang Technological UniversitySchool of Computer Engineering Centre for Computational IntelligenceBlk N4","VALID"
"organisation","398","98298","University of Alberta [Edmonton]","institution","http://www.ualberta.ca/","Edmonton","AB","CA","116 St & 85 Ave","VALID"
"organisation","399","194600","Department of Computing Science [Edmonton]","laboratory","https://www.cs.ualberta.ca","Edmonton, Alberta","","CA","Athabasca Hall University of Alberta","VALID"
"organisation","400","27611","Computer and Automation Research Institute [Budapest]","institution","http://www.sztaki.hu/?en","","","HU","","VALID"
"organisation","400","27611","MTA SZTAKI","institution","http://www.sztaki.hu/?en","","","HU","","VALID"
"organisation","401","300027","Institut Pasteur [Paris]","institution","http://www.pasteur.fr","Paris","","FR","rue du docteur Roux25-28","VALID"
"organisation","405","18946","Genome Centre","laboratory","http://www.smd.qmul.ac.uk/gc/","London","Queen Mary","GB","University of LondonJohn Vane Science CentreCharterhouse Square, Tel: +44 (0)20, Fax: +44 (0)20","VALID"
"organisation","406","18570","Section of Genomic Medicine","laboratory","","London","","GB","","VALID"
"organisation","407","361611","Universit? de Lille, Droit et Sant?","institution","http://www.univ-lille2.fr/","Lille","","FR","42 rue Paul Duez","VALID"
"organisation","408","1238","G?n?tique des maladies multifactorielles","laboratory","http://www-good.pasteur-lille.fr","LILLE CEDEX","","FR","1 Rue du professeur Calmette","VALID"
"organisation","408","1238","GMM","laboratory","http://www-good.pasteur-lille.fr","LILLE CEDEX","","FR","1 Rue du professeur Calmette","VALID"
"organisation","411","92863","UCL","institution","http://www.uclouvain.be/","","","BE","Place de l'Universit? 1 - 1348 Louvain-La-Neuve","VALID"
"organisation","411","92863","Universit? Catholique de Louvain","institution","http://www.uclouvain.be/","","","BE","Place de l'Universit? 1 - 1348 Louvain-La-Neuve","VALID"
"organisation","412","7935","DICE - MLG","laboratory","http://www.dice.ucl.ac.be/","Louvain-la-Neuve","","BE","Universit? catholique de Louvain Engineering Faculty-Electricity Department DICE-Microelectronics laboratory 3 place du Levant","VALID"
"organisation","412","7935","Dispositifs Int?gr?s et Circuits Electroniques Machine Learning Group","laboratory","http://www.dice.ucl.ac.be/","Louvain-la-Neuve","","BE","Universit? catholique de Louvain Engineering Faculty-Electricity Department DICE-Microelectronics laboratory 3 place du Levant","VALID"
"organisation","413","26495","Centre for Systems Engineering and Applied Mechanics","laboratory","http://www.uclouvain.be/en-csam.html","Louvain-la-Neuve","","BE","B?timent Euler, 4-6 avenue G. Lema?tre","VALID"
"organisation","413","26495","CSAM","laboratory","http://www.uclouvain.be/en-csam.html","Louvain-la-Neuve","","BE","B?timent Euler, 4-6 avenue G. Lema?tre","VALID"
"organisation","414","300189","Helsinki University of Technology","institution","","","","FR","","VALID"
"organisation","415","44470","CIS","laboratory","http://www.cis.hut.fi/","","","FI","Helsinki University of TechnologyLaboratory of Computer and Information Science","VALID"
"organisation","415","44470","Laboratory of Computer and Information Science","laboratory","http://www.cis.hut.fi/","","","FI","Helsinki University of TechnologyLaboratory of Computer and Information Science","VALID"
"organisation","416","301681","Microsoft Research Laboratory Cambridge","institution","","","","FR","","VALID"
"organisation","417","190339","Machine learning and perception group [Cambridge]","laboratory","http://research.microsoft.com/en-us/groups/mlp/","Cambridge","","GB","7 J J Thomson Ave","VALID"
"organisation","419","44484","Yahoo! Labs Latin America","laboratory","http://labs.yahoo.com/Yahoo_Labs_Santiago","","","CL","","VALID"
"organisation","420","303011","University of Amsterdam","institution","https://www.uva.nl/en/home","","","NL","","VALID"
"organisation","420","303011","UvA","institution","https://www.uva.nl/en/home","","","NL","","VALID"
"organisation","421","44482","Faculty of Humanities","laboratory","http://www.hum.uva.nl/english/home.cfm","Amsterdam","","NL","Bungehuis Spuistraat","VALID"
"organisation","423","44481","Integrated Systems","laboratory","http://research.microsoft.com/en-us/groups/is/default.aspx","Cambridge","","GB","7 J J Thomson Ave","VALID"
"organisation","425","44479","Department of Computer Science","laboratory","","","","GB","","VALID"
"organisation","425","44479","Queen Mary University of London","laboratory","","","","GB","","VALID"
"organisation","426","67135","Carnegie Mellon University","institution","http://www.cmu.edu/index.shtml","","PA","US","Carnegie Mellon University5000 Forbes Ave Pittsburgh","VALID"
"organisation","426","67135","CMU","institution","http://www.cmu.edu/index.shtml","","PA","US","Carnegie Mellon University5000 Forbes Ave Pittsburgh","VALID"
"organisation","427","44501","Language Technologies Institute [Pittsburgh]","laboratory","http://www.lti.cs.cmu.edu/","Pittsburg","PA","US","Carnegie Mellon University","VALID"
"organisation","427","44501","LTI","laboratory","http://www.lti.cs.cmu.edu/","Pittsburg","PA","US","Carnegie Mellon University","VALID"
"organisation","429","44496","Department of Information Studies","laboratory","http://www.db.dk/english/","","","DK","Birketinget 6 | DK-2300 K?benhavn S","VALID"
"organisation","430","379481","Microsoft Corporation [Redmond, Wash.]","institution","https://www.microsoft.com/fr-fr/","","","US","","VALID"
"organisation","431","28609","Microsoft Research [Redmond]","laboratory","http://research.microsoft.com/","Redmond","WA","US","One Microsoft Way","VALID"
"organisation","432","15917","MIG","laboratory","http://migale.jouy.inra.fr/mig","Jouy en Josas Cedex","","FR","B?timent 233 Domaine de Vilvert","VALID"
"organisation","432","15917","Unit? Math?matique Informatique et G?nome","laboratory","http://migale.jouy.inra.fr/mig","Jouy en Josas Cedex","","FR","B?timent 233 Domaine de Vilvert","VALID"
"organisation","434","410122","UM","institution","http://www.umontpellier.fr/","Montpellier","","FR","163 rue Auguste Broussonnet","VALID"
"organisation","434","410122","Universit? de Montpellier","institution","http://www.umontpellier.fr/","Montpellier","","FR","163 rue Auguste Broussonnet","VALID"
"organisation","435","303623","INSERM","institution","http://www.inserm.fr","Paris","","FR","101, rue de Tolbiac","VALID"
"organisation","435","303623","Institut National de la Sant? et de la Recherche M?dicale","institution","http://www.inserm.fr","Paris","","FR","101, rue de Tolbiac","VALID"
"organisation","436","59411","CBS","laboratory","http://www.cbs.cnrs.fr/","Montpellier Cedex","","FR","29 rue de Navacelles","VALID"
"organisation","436","59411","Centre de Biochimie Structurale [Montpellier]","laboratory","http://www.cbs.cnrs.fr/","Montpellier Cedex","","FR","29 rue de Navacelles","VALID"
"organisation","439","300605","IFR26","institution","","","","FR","","VALID"
"organisation","440","93263","UN","institution","http://www.univ-nantes.fr/","Nantes cedex 1","BP","FR","quai de Tourville","VALID"
"organisation","440","93263","Universit? de Nantes","institution","http://www.univ-nantes.fr/","Nantes cedex 1","BP","FR","quai de Tourville","VALID"
"organisation","442","89625","ICS-FORTH","institution","https://www.ics.forth.gr/","Heraklion, Crete","","GR","Vassilika Vouton","VALID"
"organisation","442","89625","Institute of Computer Science [Crete]","institution","https://www.ics.forth.gr/","Heraklion, Crete","","GR","Vassilika Vouton","VALID"
"organisation","443","126765","?cole Centrale de Lyon","institution","http://www.ec-lyon.fr","Ecully cedex","","FR","36 avenue Guy de Collongue","VALID"
"organisation","443","126765","ECL","institution","http://www.ec-lyon.fr","Ecully cedex","","FR","36 avenue Guy de Collongue","VALID"
"organisation","446","3208","MARELLE","researchteam","http://www-sop.inria.fr/marelle/","","","FR","","VALID"
"organisation","446","3208","Mathematical,  Reasoning and Software","researchteam","http://www-sop.inria.fr/marelle/","","","FR","","VALID"
"organisation","447","84142","Technion - Israel Institute of Technology [Haifa]","institution","http://www1.technion.ac.il/en","Haifa","","IL","Technion City","VALID"
"organisation","448","73455","Center for Graphics and Geometric Computing","laboratory","http://www.cs.technion.ac.il/~cggc/OLD/People/People.html","","","IL","Technion-Israel Institute of Technology HaifaCenter for Graphics and Geometric Computing Faculty of Computer Science32000 Israel Phone: +972 (4) 829-","VALID"
"organisation","448","73455","CGGC","laboratory","http://www.cs.technion.ac.il/~cggc/OLD/People/People.html","","","IL","Technion-Israel Institute of Technology HaifaCenter for Graphics and Geometric Computing Faculty of Computer Science32000 Israel Phone: +972 (4) 829-","VALID"
"organisation","449","85878","Universitat Polit?cnica de Catalunya [Barcelona]","institution","http://www.upc.edu/","Barcelona","","ES","Universitat Polit?cnica de Catalunya C. Jordi Girona","VALID"
"organisation","449","85878","UPC","institution","http://www.upc.edu/","Barcelona","","ES","Universitat Polit?cnica de Catalunya C. Jordi Girona","VALID"
"organisation","450","45488","Departament d'Enginyeria Telem?tica","laboratory","http://www-entel.upc.edu","Barcelona","","ES","Carrer Jordi Girona 1","VALID"
"organisation","450","45488","ENTEL","laboratory","http://www-entel.upc.edu","Barcelona","","ES","Carrer Jordi Girona 1","VALID"
"organisation","451","2375","Compilation and embedded computing systems","researchteam","http://www.inria.fr/equipes/compsys","Lyon","","FR","","VALID"
"organisation","451","2375","COMPSYS","researchteam","http://www.inria.fr/equipes/compsys","Lyon","","FR","","VALID"
"organisation","452","33804","UL2","institution","http://www.univ-lyon2.fr","Lyon","","FR","86, rue Pasteur","VALID"
"organisation","452","33804","Universit? Lumi?re - Lyon 2","institution","http://www.univ-lyon2.fr","Lyon","","FR","86, rue Pasteur","VALID"
"organisation","453","2003","Laboratoire d'InfoRmatique en Image et Syst?mes d'information","laboratory","http://liris.cnrs.fr/","Villeurbanne cedex","","FR","B?timent Blaise Pascal-20, avenue Albert Einstein","VALID"
"organisation","453","2003","LIRIS","laboratory","http://liris.cnrs.fr/","Villeurbanne cedex","","FR","B?timent Blaise Pascal-20, avenue Albert Einstein","VALID"
"organisation","454","44553","BNUT","laboratory","http://www.uclouvain.be/bnut","","","BE","Croix du Sud 2, bte 8 1348 Louvain-la-Neuve","VALID"
"organisation","454","44553","Unit? de Biochimie de la Nutrition","laboratory","http://www.uclouvain.be/bnut","","","BE","Croix du Sud 2, bte 8 1348 Louvain-la-Neuve","VALID"
"organisation","455","253943","Wilhelm-Schickard-Institut f?r Informatik [T?bingen]","laboratory","http://www.wsi.uni-tuebingen.de/fachbereich/wilhelm-schickard-institut-fuer-informatik.html","T?bingen","","DE","Eberhard Karls Universit?t T?bingen Geschwister-Scholl-Platz","VALID"
"organisation","456","300044","Max-Planck-Institut","institution","","","","FR","","VALID"
"organisation","458","147250","Purdue University [West Lafayette]","institution","http://www.purdue.edu/","West Lafayette","IN","US","Hovde Hall610 Purdue Mall","VALID"
"organisation","459","105109","Department of Statistics [West Lafayette]","laboratory","http://www.stat.purdue.edu/","West Lafayette","IN","US","Purdue University150 N. University St","VALID"
"organisation","461","106915","Mod?lisation et Simulation Informatique de syst?mes complexes","laboratory","http://www.ifi.auf.org/site/content/view/35/46/lang,french/","Hai Ba Trung, Hanoi","","VN","ruelle 42 Ta Quang Buu","VALID"
"organisation","461","106915","MSI","laboratory","http://www.ifi.auf.org/site/content/view/35/46/lang,french/","Hai Ba Trung, Hanoi","","VN","ruelle 42 Ta Quang Buu","VALID"
"organisation","463","38405","GET/ENST","laboratory","","","","FR","","VALID"
"organisation","463","38405","GET/ENST - D?partement R?seaux, S?curit? et Multim?dia","laboratory","","","","FR","","VALID"
"organisation","464","300215","INA","institution","http://www.institut-national-audiovisuel.fr/","Bry-sur-Marne Cedex","","FR","4 avenue de l'Europe","VALID"
"organisation","464","300215","Institut National de l'Audiovisuel","institution","http://www.institut-national-audiovisuel.fr/","Bry-sur-Marne Cedex","","FR","4 avenue de l'Europe","VALID"
"organisation","465","300278","Universit? du Littoral C?te d'Opale","institution","","","","FR","","VALID"
"organisation","466","27884","Laboratoire d'Informatique du Littoral","laboratory","http://www-lil.univ-littoral.fr/LIL/index.php","CALAIS Cedex","","FR","Laboratoire d'Informatique du Littoral Maison de la RechercheBlaise Pascal 50, rue Ferdinand Buisson","VALID"
"organisation","466","27884","LIL","laboratory","http://www-lil.univ-littoral.fr/LIL/index.php","CALAIS Cedex","","FR","Laboratoire d'Informatique du Littoral Maison de la RechercheBlaise Pascal 50, rue Ferdinand Buisson","VALID"
"organisation","468","49634","IAM","researchteam","http://equipes-lig.imag.fr/iam","Grenoble-cedex 9","","FR","Laboratoire LIG110 av. de la Chimie-Domaine Universitaire-BP 53","VALID"
"organisation","468","49634","LIG Laboratoire d'Informatique de Grenoble","researchteam","http://equipes-lig.imag.fr/iam","Grenoble-cedex 9","","FR","Laboratoire LIG110 av. de la Chimie-Domaine Universitaire-BP 53","VALID"
"organisation","469","27062","Institute of Geriatrics","laboratory","","","","CN","","VALID"
"organisation","470","49632","ADELE","researchteam","http://adele.imag.fr/","GRENOBLE CEDEX 9","","FR","Equipe Ad?le-Bat. C-220, rue de la chimie-Domaine Universitaire","VALID"
"organisation","470","49632","LIG Laboratoire d'Informatique de Grenoble","researchteam","http://adele.imag.fr/","GRENOBLE CEDEX 9","","FR","Equipe Ad?le-Bat. C-220, rue de la chimie-Domaine Universitaire","VALID"
"organisation","472","302313","EDF R&D","institution","","","","FR","7 Boulevard Gaspard Monge91120 Palaiseau","VALID"
"organisation","472","302313","Electricit? de France","institution","","","","FR","7 Boulevard Gaspard Monge91120 Palaiseau","VALID"
"organisation","474","7550","Universit? Panth?on-Sorbonne","institution","http://www.univ-paris1.fr/","Paris","","FR","12 place du Panth?on","VALID"
"organisation","474","7550","UP1","institution","http://www.univ-paris1.fr/","Paris","","FR","12 place du Panth?on","VALID"
"organisation","475","15080","Centre d'?conomie de la Sorbonne","laboratory","http://centredeconomiesorbonne.univ-paris1.fr/","Paris Cedex 13","","FR","Maison des Sciences ?conomiques-106-112 Boulevard de l'H?pital","VALID"
"organisation","475","15080","CES","laboratory","http://centredeconomiesorbonne.univ-paris1.fr/","Paris Cedex 13","","FR","Maison des Sciences ?conomiques-106-112 Boulevard de l'H?pital","VALID"
"organisation","476","312564","North Carolina Sate University","institution","","University City Blvd, Charlotte, ?tats-Unis","NC","US","","VALID"
"organisation","476","312564","UNC","institution","","University City Blvd, Charlotte, ?tats-Unis","NC","US","","VALID"
"organisation","478","49644","LIG Laboratoire d'Informatique de Grenoble","researchteam","http://equipes-lig.imag.fr/vasco","Grenoble-cedex 9","","FR","Laboratoire LIG110 av. de la Chimie-Domaine Universitaire-BP 53","VALID"
"organisation","478","49644","VASCO","researchteam","http://equipes-lig.imag.fr/vasco","Grenoble-cedex 9","","FR","Laboratoire LIG110 av. de la Chimie-Domaine Universitaire-BP 53","VALID"
"organisation","479","300812","SUPELEC","institution","","","","FR","","VALID"
"organisation","480","21400","SUPELEC-Campus Gif","laboratory","http://www.supelec.fr/gif/","Gif-sur-Yvette CEDEX","","FR","Plateau du Moulon-3 rue Joliot-Curie","VALID"
"organisation","482","90011","DIA","laboratory","http://www.dia.unisa.it/","Fisciano","","IT","Via Ponte don Melillo","VALID"
"organisation","482","90011","Dipartimento Informatica ed Applicazioni \"Renato M. Capocelli\"","laboratory","http://www.dia.unisa.it/","Fisciano","","IT","Via Ponte don Melillo","VALID"
"organisation","483","373032","National University of Ireland [Galway]","institution","","","","IE","","VALID"
"organisation","483","373032","NUI Galway","institution","","","","IE","","VALID"
"organisation","485","123805","Universidad de Zaragoza [Zaragoza]","institution","","Zaragoza","","ES","Pedro Cerbuna12","VALID"
"organisation","486","45155","Departamento de Inform?tica e Ingenier?a de Sistemas","laboratory","http://diis.unizar.es/","","","ES","Edificio Ada Byron C/ Mar?a de Luna, 1 50018 ZARAGOZA","VALID"
"organisation","486","45155","DIIS","laboratory","http://diis.unizar.es/","","","ES","Edificio Ada Byron C/ Mar?a de Luna, 1 50018 ZARAGOZA","VALID"
"organisation","488","49637","IIHM","researchteam","http://equipes-lig.imag.fr/iihm","Grenoble-cedex 9","","FR","Laboratoire LIG110 av. de la Chimie-Domaine Universitaire-BP 53","VALID"
"organisation","488","49637","LIG Laboratoire d'Informatique de Grenoble","researchteam","http://equipes-lig.imag.fr/iihm","Grenoble-cedex 9","","FR","Laboratoire LIG110 av. de la Chimie-Domaine Universitaire-BP 53","VALID"
"organisation","490","55278","Department of Mathematical Information Technology","laboratory","https://www.jyu.fi/it/laitokset/mit/en/","","","FI","Agora3.-4. krs. Mattilanniemi 2 40100 JYV?SKYL? Email: amanuenssi@mit.jyu.fi Puh: (014) 260 1211 (vaihde) Fax: (014) 260","VALID"
"organisation","491","199970","JAD","laboratory","http://math.unice.fr/","Nice Cedex 02","","FR","Universit? de Nice-Sophia Antipolis U.M.R. no 7351 du C.N.R.S. Parc Valrose","VALID"
"organisation","491","199970","Laboratoire Jean Alexandre Dieudonn?","laboratory","http://math.unice.fr/","Nice Cedex 02","","FR","Universit? de Nice-Sophia Antipolis U.M.R. no 7351 du C.N.R.S. Parc Valrose","VALID"
"organisation","494","54173","Poznan University of Technology","institution","http://www.put.poznan.pl/en","Poznan","","PL","Pl. M. Sk?odowskiej-Curie 5 5 M. Sk?odowska-Curie Square","VALID"
"organisation","496","22039","Chair of Applied mathematics 2","laboratory","http://www2.am.uni-erlangen.de","Erlangen","","DE","Martensstr. 3","VALID"
"organisation","497","2454","CHIR","researchteam","","","","FR","","VALID"
"organisation","497","2454","Surgery, Informatics and Robotics","researchteam","","","","FR","","VALID"
"organisation","500","7651","ALENIA","laboratory","http://www.alenia-aeronautica.it","","","IT","","VALID"
"organisation","500","7651","ALENIA Aeronautica","laboratory","http://www.alenia-aeronautica.it","","","IT","","VALID"
"organisation","502","300339","Institut Polytechnique de Grenoble - Grenoble Institute of Technology","institution","","","","FR","","VALID"
"organisation","503","24474","Laboratoire Jean Kuntzmann","laboratory","http://ljk.imag.fr","Grenoble Cedex 9","CS","FR","B?timent IMAG","VALID"
"organisation","503","24474","LJK","laboratory","http://ljk.imag.fr","Grenoble Cedex 9","CS","FR","B?timent IMAG","VALID"
"organisation","506","300663","Universit? de Neuch?tel","institution","http://www.unine.ch/","Neuch?tel","","CH","Av. du 1er-Mars 26","VALID"
"organisation","507","13178","Institut de Math?matiques","laboratory","http://www2.unine.ch/math","Neuch?tel","","CH","?mile Argand 11 Case postale 158","VALID"
"organisation","507","13178","UNINE","laboratory","http://www2.unine.ch/math","Neuch?tel","","CH","?mile Argand 11 Case postale 158","VALID"
"organisation","508","38389","SUPELEC-Campus Rennes","laboratory","http://www.rennes.supelec.fr/ren/","","","FR","Avenue de la Boulaie-35576 Cesson S?vign? CEDEX","VALID"
"organisation","510","300722","University of Toronto","institution","http://www.utoronto.ca/","","Ontario","CA","563 Spadina CrescentToronto","VALID"
"organisation","512","4615","D?partement T?l?communications Services & Usages","laboratory","http://telecom.insa-lyon.fr/","Capelle, Villeurbanne Cedex","","FR","B?timent Antoine de St Exup?ry 23, avenue Jean","VALID"
"organisation","515","318728","London (CA)","institution","","London","ON","CA","1151 Richmond St","VALID"
"organisation","515","318728","University of Western Ontario - UWO","institution","","London","ON","CA","1151 Richmond St","VALID"
"organisation","516","32361","Department of Computer Science","laboratory","http://www.csd.uwo.ca/","London","Ontario","CA","The University of Western OntarioMiddlesex College","VALID"
"organisation","522","300267","UdA","institution","http://www.u-clermont1.fr/","Clermont-Ferrand Cedex 1","","FR","49, Boulevard Fran?ois-MitterrandCS","VALID"
"organisation","522","300267","Universit? d'Auvergne - Clermont-Ferrand I","institution","http://www.u-clermont1.fr/","Clermont-Ferrand Cedex 1","","FR","49, Boulevard Fran?ois-MitterrandCS","VALID"
"organisation","523","945","Centre d'?tudes et de recherches sur le developpement international","laboratory","http://www.cerdi.org","CLERMONT FERRAND CEDEX 1","","FR","Bvd Francois Mitterrand","VALID"
"organisation","523","945","CERDI","laboratory","http://www.cerdi.org","CLERMONT FERRAND CEDEX 1","","FR","Bvd Francois Mitterrand","VALID"
"organisation","525","57648","Department of Telematics","laboratory","http://www.telematik.uni-freiburg.de/","Freiburg","","DE","Friedrichstrasse 50","VALID"
"organisation","525","57648","IIG Telematik","laboratory","http://www.telematik.uni-freiburg.de/","Freiburg","","DE","Friedrichstrasse 50","VALID"
"organisation","530","47262","University of Reading","institution","http://www.rdg.ac.uk/","Whiteknights, READING, Berkshire","","GB","","VALID"
"organisation","530","47262","UOR","institution","http://www.rdg.ac.uk/","Whiteknights, READING, Berkshire","","GB","","VALID"
"organisation","531","81148","Universit? Toulouse 1 Capitole","institution","http://www.ut-capitole.fr/","Toulouse Cedex 9","","FR","2 rue du Doyen-Gabriel-Marty","VALID"
"organisation","531","81148","UT1","institution","http://www.ut-capitole.fr/","Toulouse Cedex 9","","FR","2 rue du Doyen-Gabriel-Marty","VALID"
"organisation","532","217752","Universit? Paul Sabatier - Toulouse 3","institution","http://www.univ-tlse3.fr/","Toulouse","","FR","118 route de Narbonne","VALID"
"organisation","532","217752","UPS","institution","http://www.univ-tlse3.fr/","Toulouse","","FR","118 route de Narbonne","VALID"
"organisation","533","5030","INP","institution","http://www.inp-toulouse.fr/","Toulouse cedex 4","","FR","6 all?e ?mile Monso-BP","VALID"
"organisation","533","5030","Institut National Polytechnique [Toulouse]","institution","http://www.inp-toulouse.fr/","Toulouse cedex 4","","FR","6 all?e ?mile Monso-BP","VALID"
"organisation","534","34499","Institut de recherche en informatique de Toulouse","laboratory","http://www.irit.fr/","Toulouse Cedex 9","","FR","118 Route de Narbonne","VALID"
"organisation","534","34499","IRIT","laboratory","http://www.irit.fr/","Toulouse Cedex 9","","FR","118 Route de Narbonne","VALID"
"organisation","536","301089","PRES Universit? de Toulouse","institution","","","","FR","","VALID"
"organisation","537","1954","IMT","laboratory","https://www.math.univ-toulouse.fr/","","","FR","UPS IMT, F-31062 Toulouse Cedex 9, France INSA, F-31077 Toulouse, France UT1, F-31042 Toulouse, France UT2, F-31058 Toulouse, France","VALID"
"organisation","537","1954","Institut de Math?matiques de Toulouse UMR5219","laboratory","https://www.math.univ-toulouse.fr/","","","FR","UPS IMT, F-31062 Toulouse Cedex 9, France INSA, F-31077 Toulouse, France UT1, F-31042 Toulouse, France UT2, F-31058 Toulouse, France","VALID"
"organisation","538","156379","Interpretation and Modelling of Images and Videos","researchteam","http://www.inria.fr/equipes/perception","","","FR","","VALID"
"organisation","538","156379","Interpretation and Modelling of Images and Videos","researchteam","http://www.inria.fr/equipes/perception","Montbonnot","","FR","INRIA Rh?ne-Alpes655 avenue de l'Europe","VALID"
"organisation","538","156379","PERCEPTION","researchteam","http://www.inria.fr/equipes/perception","","","FR","","VALID"
"organisation","538","156379","PERCEPTION","researchteam","http://www.inria.fr/equipes/perception","Montbonnot","","FR","INRIA Rh?ne-Alpes655 avenue de l'Europe","VALID"
"organisation","538","44969","Interpretation and Modelling of Images and Videos","researchteam","http://www.inria.fr/equipes/perception","","","FR","","VALID"
"organisation","538","44969","Interpretation and Modelling of Images and Videos","researchteam","http://www.inria.fr/equipes/perception","Montbonnot","","FR","INRIA Rh?ne-Alpes655 avenue de l'Europe","VALID"
"organisation","538","44969","PERCEPTION","researchteam","http://www.inria.fr/equipes/perception","","","FR","","VALID"
"organisation","538","44969","PERCEPTION","researchteam","http://www.inria.fr/equipes/perception","Montbonnot","","FR","INRIA Rh?ne-Alpes655 avenue de l'Europe","VALID"
"organisation","541","89889","Grenoble INP","institution","http://www.grenoble-inp.fr/","Grenoble Cedex 1","","FR","46 avenue F?lix Viallet","VALID"
"organisation","541","89889","Institut polytechnique de Grenoble - Grenoble Institute of Technology","institution","http://www.grenoble-inp.fr/","Grenoble Cedex 1","","FR","46 avenue F?lix Viallet","VALID"
"organisation","542","640","Techniques of Informatics and Microelectronics for integrated systems Architecture","laboratory","http://tima.imag.fr/","GRENOBLE CEDEX 1","","FR","Av F?lix Viallet","VALID"
"organisation","542","640","TIMA","laboratory","http://tima.imag.fr/","GRENOBLE CEDEX 1","","FR","Av F?lix Viallet","VALID"
"organisation","544","89402","Naval Research Laboratory","laboratory","http://www.nrl.navy.mil/","Washington","SW, DC","US","US Naval Research Lab4555 Overlook Ave","VALID"
"organisation","544","89402","NRL","laboratory","http://www.nrl.navy.mil/","Washington","SW, DC","US","US Naval Research Lab4555 Overlook Ave","VALID"
"organisation","546","28777","Konrad-Zuse-Zentrum f?r Informationstechnik Berlin","laboratory","http://www.zib.de/","Berlin-Dahlem","","DE","Konrad-Zuse-Zentrum f?r Informationstechnik BerlinTakustrasse 7","VALID"
"organisation","546","28777","ZIB","laboratory","http://www.zib.de/","Berlin-Dahlem","","DE","Konrad-Zuse-Zentrum f?r Informationstechnik BerlinTakustrasse 7","VALID"
"organisation","547","30281","Analysis and Simulation of Biomedical Images","researchteam","http://www-sop.inria.fr/asclepios","Sophia Antipolis Cedex","","FR","2004 route des lucioles","VALID"
"organisation","547","30281","ASCLEPIOS","researchteam","http://www-sop.inria.fr/asclepios","Sophia Antipolis Cedex","","FR","2004 route des lucioles","VALID"
"organisation","549","32402","Heriot-Watt University","institution","http://www.hw.ac.uk/home/","Edinburgh","","GB","","VALID"
"organisation","553","71054","E-Content","laboratory","http://www.eps.mondragon.edu/investigacion/econtent","Mondrag?n","","ES","Mondragon UnibertsitateaLoramendi 4, Aptdo.23","VALID"
"organisation","554","300875","University College of London [London]","institution","http://www.ucl.ac.uk/","London","","GB","Gower Street","VALID"
"organisation","557","21","IF","laboratory","http://www-fourier.ujf-grenoble.fr/","","","FR","","VALID"
"organisation","557","21","Institut Fourier","laboratory","http://www-fourier.ujf-grenoble.fr/","","","FR","","VALID"
"organisation","558","89847","Laboratory of Advanced Software SYstems [Luxembourg]","laboratory","","Kalergi, Luxembourg","","LU","University of LuxembourgCampus Kirchberg, LASSY 6, rue Coudenhove","VALID"
"organisation","558","89847","LASSY","laboratory","","Kalergi, Luxembourg","","LU","University of LuxembourgCampus Kirchberg, LASSY 6, rue Coudenhove","VALID"
"organisation","559","73122","Computer Science and Communications Research Unit [Luxembourg]","department","http://wwwen.uni.lu/research/fstc/computer_science_and_communications_research_unit","","","LU","rue Richard Coudenhove-KalergiCampus Kirchberg 6","VALID"
"organisation","559","73122","CSC","department","http://wwwen.uni.lu/research/fstc/computer_science_and_communications_research_unit","","","LU","rue Richard Coudenhove-KalergiCampus Kirchberg 6","VALID"
"organisation","560","300646","University of Geneva [Switzerland]","institution","http://www.unige.ch/","Arve, GENEVA 4","","CH","Bd du Pont-d'","VALID"
"organisation","561","300496","Universit? de Lausanne","institution","","Lausanne","","CH","","VALID"
"organisation","564","300856","Radboud university [Nijmegen]","institution","http://www.ru.nl/english/","Nijmegen","","NL","Comeniuslaan 4","VALID"
"organisation","565","53282","Computing Science Department","laboratory","http://www.cs.ru.nl/","Nijmegen","","NL","Radboud University of NijmegenFaculty of Science Institute for Computing and Information Sciences Postbus","VALID"
"organisation","565","53282","CS","laboratory","http://www.cs.ru.nl/","Nijmegen","","NL","Radboud University of NijmegenFaculty of Science Institute for Computing and Information Sciences Postbus","VALID"
